eterna,,,39,108,98,80,67,17,,"16,2",Langarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=39&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=39&sleeve_length[]=Normal+%2865cm%29
eterna,,,39,116,106,80,65,17,,17,Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Normal+%2865cm%29
eterna,,,39,120,114,106,65,"17,8",,17,Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Normal+%2865cm%29
eterna,Super langer Arm (72 cm),,39,116,106,90,72,17,,"17,8",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Super+lang+%2872cm%29
eterna,Super langer Arm (72 cm),,39,120,114,90,72,"17,8",,17,Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Super+lang+%2872cm%29
eterna,Langer Arm (68 cm),,39,116,106,85,68,17,,"17,8",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=39&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Langer Arm (68 cm),,39,120,114,85,68,"17,8",,17,Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Extra+lang+%2868cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Verkürzter Arm (59 cm),,39,120,114,80,59,"17,8",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29
eterna,,,39,120,114,114,28,"17,8",,"17,8",Halbarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=39&sleeve_length[]=Halbarm
eterna,,,39,108,98,80,24,17,,"17,8",Halbarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=39&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=39&sleeve_length[]=Halbarm
eterna,,,40,108,98,80,67,17,,"17,8",Langarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=40&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=40&sleeve_length[]=Normal+%2865cm%29
eterna,,,40,116,106,80,65,17,,17,Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Normal+%2865cm%29
eterna,,,40,120,114,98,65,"17,8",,17,Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Normal+%2865cm%29
eterna,Super langer Arm (72 cm),,40,120,114,90,72,"17,8",,17,Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Super+lang+%2872cm%29
eterna,Super langer Arm (72 cm),,40,116,106,90,72,17,,"17,8",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Super+lang+%2872cm%29
eterna,Langer Arm (68 cm),,40,120,114,85,68,"17,8",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Extra+lang+%2868cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Langer Arm (68 cm),,40,116,106,85,68,17,,17,Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Extra+lang+%2868cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=40&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Verkürzter Arm (59 cm),,40,120,114,80,59,"17,8",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29
eterna,,,40,120,114,106,28,"17,8",,17,Halbarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&sleeve_length[]=Halbarm
eterna,,,40,108,98,80,24,17,,"17,8",Halbarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=40&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=40&sleeve_length[]=Halbarm
eterna,,,41,116,104,80,67,"17,8",,"17,8",Langarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=41&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=41&sleeve_length[]=Normal+%2865cm%29
eterna,,,41,122,114,80,65,"17,8",,17,Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Normal+%2865cm%29
eterna,,,41,128,124,104,65,"18,6",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&size[]=41&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&size[]=41&sleeve_length[]=Normal+%2865cm%29
eterna,Super langer Arm (72 cm),,41,128,124,90,72,"18,6",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&size[]=41&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=40&size[]=41&sleeve_length[]=Super+lang+%2872cm%29
eterna,Super langer Arm (72 cm),,41,122,114,90,72,"17,8",,"18,6",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Super+lang+%2872cm%29
eterna,Langer Arm (68 cm),,41,128,124,85,68,"18,6",,"18,6",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Extra+lang+%2868cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Langer Arm (68 cm),,41,122,114,85,68,"17,8",,"17,8",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Extra+lang+%2868cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=41&sleeve_length[]=Extra+lang+%2868cm%29
eterna,Verkürzter Arm (59 cm),,41,128,124,80,59,"18,6",,"18,6",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Verk%C3%BCrzt+%2859cm%29
eterna,,,41,128,124,114,28,"18,6",,"17,8",Halbarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=41&sleeve_length[]=Halbarm
eterna,,,41,116,104,80,24,"17,8",,"18,6",Halbarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=41&sleeve_length[]=Halbarm&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=41&sleeve_length[]=Halbarm
eterna,,,42,116,104,80,67,"17,8",,"18,6",Langarm,SLIM-FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=42&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=slim&size[]=42&sleeve_length[]=Normal+%2865cm%29
eterna,,,42,122,114,80,65,"17,8",,"18,6",Langarm,MODERN FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=42&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=modern&size[]=42&sleeve_length[]=Normal+%2865cm%29
eterna,,,42,128,124,104,65,"18,6",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=42&sleeve_length[]=Normal+%2865cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=42&sleeve_length[]=Normal+%2865cm%29
eterna,Super langer Arm (72 cm),,42,128,124,90,72,"18,6",,"17,8",Langarm,COMFORT FIT,,,,,,,http://ad.zanox.com/ppc/?26792942C234781948&ULP=[[http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=42&sleeve_length[]=Super+lang+%2872cm%29&sxx_name=Partner_zanox&sxx_password=E7op95Nc&sxx_action=getitems&sxx_data[partner]=zanox_de_neu]],http://www.eterna.de/de-de/herren/hemden?brand[]=comfort&size[]=42&sleeve_length[]=Super+lang+%2872cm%29
